"talkid";"title";"type";"description";"skill";"from";"to";"room";"fromIso";"toIso"
"90a1c5bb0f68a1dade332cd32e5c83e8";"Deep Dive: CoreDNS";"Maintainer Track";"CoreDNS is a flexible and extensible DNS server with a focus on service discovery. It is written in Go and has a unique plugin-based architecture. This means CoreDNS could be easily extended with customized plugins for new functionalities. If some functionality is not provided out of the box, you can add it if you know how to write in Go. In this deep dive session, we take a detailed look at the service discovery and plugin system of CoreDNS. We will demo a simplified version of a plugin that achieves source IP based service discovery. By walking through the complete code base of this demo plugin, we will showcase the ease of convenience to implement a custom plugin for serving new functionalities.";"Intermediate (Mid-level experience)";"Wednesday May 22, 2019 14:50";"Wednesday May 22, 2019 15:25";"Hall 8.0 E4";"2019-05-22T14:50:00";"2019-05-22T15:25:00"
"c10902602e2aa394a3c3b18391f5571e";"Deep Dive: Harbor";"Maintainer Track";"Harbor is an open source trusted cloud-native registry project that stores, signs, and scans content. It has been widely used by organizations large and small around the world to resolve both the container image and Helm Chart management challenges. In this session, we will cover some advanced features of using Harbor, such as OIDC support, improved content replication among Harbor and other non-Harbor registries, content management in a cloud environment, unified management of Helm Chart and container images, highly-available deployments and DevOps supporting etc.. Additionally, we'd like to share some Harbor community-related things like the governance model and contributing guide the Harbor community following with you in case you want to deeply participate in the regular contributing and/or maintaining activities of Harbor community in future. Furthermore, the team would love to get feedback from users and contributors about current features and future roadmap.";"Intermediate (Mid-level experience)";"Wednesday May 22, 2019 14:50";"Wednesday May 22, 2019 15:25";"Hall 8.0 E5";"2019-05-22T14:50:00";"2019-05-22T15:25:00"
"ba2c012090133ba8d2d98f503eab37f1";"Deep Dive: Kubernetes WG for Multitenancy";"Maintainer Track";"The deep dive will be an interactive session to discuss the status of multitenancy in kubernetes, run unconference style, with attendees proposing topics of conversation and participating in a group conversation about the most popular topics. We will discuss the on-going work the multitenancy working group is working on and more future focused issues around the various SIGs that have a vested interest in multitenancy.";"Intermediate (Mid-level experience)";"Wednesday May 22, 2019 14:50";"Wednesday May 22, 2019 15:25";"Hall 8.0 E9";"2019-05-22T14:50:00";"2019-05-22T15:25:00"
"f594aa6d6d2ec479dac44c375b8be460";"Deep Dive: Scalability SIG";"Maintainer Track";"This session will focus on the vision and strategy for the scalability effort. We will touch upon work the Scalability Special Interest Group has been doing over the past year. This involves work done along various fronts like improvements to scale-testing tooling, introduction of newer and more user-focused SLOs and performance/scalability improvements to Kubernetes. Following that, we will discuss what’s next in our roadmap. We will leave time for Q&A and receive input from the audience that can help guide our priorities.";"Intermediate (Mid-level experience)";"Wednesday May 22, 2019 14:50";"Wednesday May 22, 2019 15:25";"Hall 8.1 G2";"2019-05-22T14:50:00";"2019-05-22T15:25:00"
"cbeb6b44a8fd9a25b95c190e5fac22b7";"Deep Dive: SPIFFE";"Maintainer Track";"SPIFFE (Secure Production Identity Framework For Everyone) is an open source standard for giving identities to services in dynamic and heterogeneous environments. SPIRE (SPIFFE Runtime Environment) is an implementation of SPIFFE that can be deployed to attest service workloads and the infrastructure that runs them. Is it best to deploy SPIRE components in daemonsets, statefulsets, or regular container deployments? How should configmaps be used to configure the SPIRE server and agent? How is the SPIRE agent deployed and configured so the workload API is available to service containers? What is the recommended mechanism for persisting SPIRE data for resiliency and security? In this deep dive, we’ll discuss these best practices plus more suggestions and recommendations for deploying SPIRE in Kubernetes.";"Intermediate (Mid-level experience)";"Wednesday May 22, 2019 14:50";"Wednesday May 22, 2019 15:25";"Hall 8.1 G3";"2019-05-22T14:50:00";"2019-05-22T15:25:00"
"ed36bb83476fce99a92e93f29965efea";"Intro: Kubernetes SIG";"Maintainer Track";"Kubernetes started as a general purpose orchestration framework with a focus on serving jobs. But as it gains popularity, users want to run high performance workloads on Kubernetes, such as Spark, TensorFlow, etc. When running these workloads in Kubernetes, several advanced capability are required, e.g. fair-share sharing, queue, job management (suspend/resume), data management. This Intro will present the work in community to bring ""batch"" capability.";"Beginner (Very basic information)";"Wednesday May 22, 2019 14:50";"Wednesday May 22, 2019 15:25";"Hall 8.0 E1";"2019-05-22T14:50:00";"2019-05-22T15:25:00"
"9f91335a566584503916c32155c92613";"Reinventing Networking: A Deep Dive into Istio's Multicluster Gateways";"Networking";"Service mesh software is challenging the current networking state of the art. With Istio’s gateways technology, it is possible to connect large numbers of Kubernetes clusters. Connectivity between clouds enables cloud native applications to connect across cloud providers on the global Internet.  In this session, attendees will receive: * An introduction to multicluster service mesh technology * A technical deep dive describing how crucial technical problems with multicluster are solved including: - Multicluster service discovery - Transparent multicluster connectivity - Secure connectivity over the insecure Internet - Multicluster routing * Detailed explanations of how CoreDNS and Envoy are consumed as building blocks  Finally, the attendees will receive a short demonstration of an application running seamlessly on AWS, Azure, and GKE using Istio gateway multicluster technology.";"Intermediate (Mid-level experience)";"Wednesday May 22, 2019 14:50";"Wednesday May 22, 2019 15:25";"Hall 8.0 B3";"2019-05-22T14:50:00";"2019-05-22T15:25:00"
"f8217db9ad043394ae6eb2a30ebfa91f";"What's the Performance Overhead? Answering the Biggest Question in Tracing";"Observability";"With the increased adoption of microservices architecture, performing tracing is becoming crucial to understanding the behavior of our applications, detecting abnormalities and interpreting transactions. In this session, we'll present the results of performance tests in order to understand how the instrumentation affects the performance of applications. The scope of this research is the OpenTracing Java API, and some representative libraries that use it under the hood, e.g. Java Servlet Filter, Spring Boot and Cloud, JAX-RS and JDBC. We'll be showing tests comparing a non-instrumented application with the same example application using different tracers. We'll include the main concepts of tracing for those who are new to microservices and/or distributed tracing, but you'll benefit even if you're already familiar with OpenTracing. Familiarity with Java is useful but not strictly required.";"Beginner (Very basic information)";"Wednesday May 22, 2019 14:50";"Wednesday May 22, 2019 15:25";"Hall 8.0 C4";"2019-05-22T14:50:00";"2019-05-22T15:25:00"
"b5905d328bd27fd0e49635a45d2f2090";"Transparent Chaos Testing with Envoy , Cilium and BPF";"Operations";"Chaos testing has become a prerequisite for successful operations by testing chaotic, unexpected situations before they occur in production. Chaos testing is still done manually to a large extent. This talk will demonstrate how to use Envoy in combination with Cilium and BPF to introduce chaos such as service unavailability, latency and random rate limiting into any Kubernetes environment in a completely transparent manner. To achieve this, we will make use of Cilium and BPF to transparent adjust the networking behavior and use Go extensions for Envoy to customize chaos behavior by returning HTTP error codes for specific events, limit request throughput to a trickle and to simulate network segmentation between availability zones.";"Intermediate (Mid-level experience)";"Wednesday May 22, 2019 14:50";"Wednesday May 22, 2019 15:25";"Hall 8.0 C1";"2019-05-22T14:50:00";"2019-05-22T15:25:00"
"b8360ae33e941f349c7e91fa7a4bb56d";"Container Forensics: What to Do When Your Cluster is a Cluster";"Security + Identity + Policy";"When responding to an incident in your containers, you don’t necessarily have the same tools at your disposal that you do with VMs - and so your incident investigation process and forensics are different. In a best case scenario, you have access to application logs, orchestrator logs, node snapshots, and more. In this talk, we’ll go over where to get information about what’s happening in your cluster, including logs and open source tools you can install, and how to tie this information together to get a better idea of what’s happening in your infrastructure. Armed with this info, we’ll review the common mitigation options such as to alert, isolate, pause, restart, or kill a container. For common types of container attacks, we'll discuss what options are best and why. Lastly, we’ll talk about restoring services after an incident, and the best steps to take to prevent the next one.";"Intermediate (Mid-level experience)";"Wednesday May 22, 2019 14:50";"Wednesday May 22, 2019 15:25";"Hall 8.0 B1";"2019-05-22T14:50:00";"2019-05-22T15:25:00"
